year,pred_final,amount_ugx,url,title,sentence
2023,land_row_dispute,35000000000.0,https://observer.ug/news/parliament-calls-for-urgent-reforms-in-plagued-silkworm-project/,MPs call for urgent reforms at plagued Shs 35bn silkworm project,"However, the parliament committee discovered that all the land titles for the pieces presented were in individual names and not in the name of TRIDI or GOU, indicating that no sub-division and transfer of land ownership had been done since the purchase of the land."
2023,land_row_dispute,35000000000.0,https://observer.ug/news/parliament-calls-for-urgent-reforms-in-plagued-silkworm-project/,MPs call for urgent reforms at plagued Shs 35bn silkworm project,“This put GOU at risk of financial loss if the subdivision and transfer of the acquired land from private hands to the government are not done expeditiously.
2023,procurement_irregularity,35000000000.0,https://observer.ug/news/parliament-calls-for-urgent-reforms-in-plagued-silkworm-project/,MPs call for urgent reforms at plagued Shs 35bn silkworm project,"Some of the titles had encumbrances, meaning that no due diligence was undertaken before purchasing the land,” the MPs’ report reads in part."
2023,land_row_dispute,35000000000.0,https://observer.ug/news/parliament-calls-for-urgent-reforms-in-plagued-silkworm-project/,MPs call for urgent reforms at plagued Shs 35bn silkworm project,Lawmakers called for the immediate transfer of the land purchased by TRIDI with government funds to the Uganda Land Commission within 3 months and a report to this effect to be submitted to Parliament.
2023,land_row_dispute,35000000000.0,https://observer.ug/news/parliament-calls-for-urgent-reforms-in-plagued-silkworm-project/,MPs call for urgent reforms at plagued Shs 35bn silkworm project,"“TRIDI should halt all land purchases until the previously purchased land is transferred to the government of Uganda and put to use, and the future expansion and purchases of land by TRIDI should be aligned to an approved business plan.” The committee was also concerned that workers at TRIDI had spent six months (May to October 2022) without pay, yet TRIDI had been receiving funds from the government until June 2022."
2023,land_row_dispute,35000000000.0,https://observer.ug/news/parliament-calls-for-urgent-reforms-in-plagued-silkworm-project/,MPs call for urgent reforms at plagued Shs 35bn silkworm project,"The committee observed that as of October 2022, TRIDI had only gone 3 months without funds; therefore, at worst, the workers should have been demanding arrears equivalent to that period."
2023,governance_oversight_failure,35000000000.0,https://observer.ug/news/parliament-calls-for-urgent-reforms-in-plagued-silkworm-project/,MPs call for urgent reforms at plagued Shs 35bn silkworm project,MPs also discovered that there was no evidence of an Environmental Impact Assessment (ElA) carried out to ascertain the extent of the threat posed by the silkworm eggs imported from China to Uganda.
2023,land_row_dispute,35000000000.0,https://observer.ug/news/parliament-calls-for-urgent-reforms-in-plagued-silkworm-project/,MPs call for urgent reforms at plagued Shs 35bn silkworm project,“There was no meaningful engagement between TRIDI and Agriculture Research Institutions in the country such as the National Agricultural Research Organisation (NARO) to explore possibilities of local production of silkworms and agronomy best practices for mulberry in the country.
2023,delay_time_overrun,35000000000.0,https://observer.ug/news/parliament-calls-for-urgent-reforms-in-plagued-silkworm-project/,MPs call for urgent reforms at plagued Shs 35bn silkworm project,"This exposes the industry to reliance on imports of the silkworm eggs rather than opening up avenues for local production and research in the future,” said the MPs."
2023,land_row_dispute,35000000000.0,https://observer.ug/news/parliament-calls-for-urgent-reforms-in-plagued-silkworm-project/,MPs call for urgent reforms at plagued Shs 35bn silkworm project,The committee said TRIDI must work closely with the National Agricultural Research Organisation (NARO) to explore the production of silkworm eggs in Kawanda Research Station and that funding should be allocated to the silkworm egg production unit in Kawanda to feed the sericulture industry in the country.
2023,land_row_dispute,35000000000.0,https://observer.ug/news/parliament-calls-for-urgent-reforms-in-plagued-silkworm-project/,MPs call for urgent reforms at plagued Shs 35bn silkworm project,"Haphazard expansion The committee was informed that the project had made a 30 per cent deposit on additional machinery to be delivered to the Kween, Kayunga, and Nwoya project sites."
2023,delay_time_overrun,35000000000.0,https://observer.ug/news/parliament-calls-for-urgent-reforms-in-plagued-silkworm-project/,MPs call for urgent reforms at plagued Shs 35bn silkworm project,It was noted that the project was expanding in an ambitious and haphazard manner in the face of limited resources.
2023,land_row_dispute,35000000000.0,https://observer.ug/news/parliament-calls-for-urgent-reforms-in-plagued-silkworm-project/,MPs call for urgent reforms at plagued Shs 35bn silkworm project,"“The acquisition of machinery for multiple sites with none of the sites having the full chain of equipment to produce results is mirrored in the expansion of the project to 34 sites with none of the sites having the full sericulture value chain from mulberry growing to production and sale of silk products,” the MPs said."
2023,delay_time_overrun,35000000000.0,https://observer.ug/news/parliament-calls-for-urgent-reforms-in-plagued-silkworm-project/,MPs call for urgent reforms at plagued Shs 35bn silkworm project,"The committee observed that the mode of project implementation was unsustainable and illogical; the aspect of commercialization was reduced to activities that were not leading to the end goal of sales, exports, and profits in the long run, and that the government resources were wasted on expansion rather than focusing on the completion of existing activities up to the point of realizing profit."
2023,land_row_dispute,35000000000.0,https://observer.ug/news/parliament-calls-for-urgent-reforms-in-plagued-silkworm-project/,MPs call for urgent reforms at plagued Shs 35bn silkworm project,"The committee recommends that the ministry of Technology, Science, Technology, and Innovation halt the expansion of the project until the sericulture sites in Sheema and Kueen districts progress through the various stages of the sericulture value chain and the products are released to the market for sale. inarticle} inarticle}"
2023,land_row_dispute,135.0,https://observer.ug/news/structural-legal-issues-cast-doubt-on-digital-number-plate-project/,"Structural, legal issues cast doubt on digital number plate project","So, if all goes to plan, starting July 1, costs of new number plates will rise from the current Shs 135,000 to Shs 735,000. inarticle} inarticle}"
2023,land_row_dispute,735.0,https://observer.ug/news/structural-legal-issues-cast-doubt-on-digital-number-plate-project/,"Structural, legal issues cast doubt on digital number plate project","So, if all goes to plan, starting July 1, costs of new number plates will rise from the current Shs 135,000 to Shs 735,000. inarticle} inarticle}"
2018,land_row_dispute,500000000000.0,https://observer.ug/news/gov-t-valuer-pinned-over-shs-132m-rock-compensation-claim/,Gov’t valuer pinned over Shs 500bn rock compensation claims,"According to the Land Probe, Magala’s report has since sparked off several compensation demands for the rock to the tune of Shs 500 billion, which has stalled the project."
2018,land_row_dispute,500000000000.0,https://observer.ug/news/gov-t-valuer-pinned-over-shs-132m-rock-compensation-claim/,Gov’t valuer pinned over Shs 500bn rock compensation claims,"According to the Land Probe, Magala’s report has since sparked off several compensation demands for the rock to the tune of Shs 500 billion, which has stalled the project."
2018,land_row_dispute,500000000000.0,https://observer.ug/news/gov-t-valuer-pinned-over-shs-132m-rock-compensation-claim/,Gov’t valuer pinned over Shs 500bn rock compensation claims,Several witnesses pinned Magala for coming up with the fictitious compensations.
2018,land_row_dispute,500000000000.0,https://observer.ug/news/gov-t-valuer-pinned-over-shs-132m-rock-compensation-claim/,Gov’t valuer pinned over Shs 500bn rock compensation claims,The most prominent was the former ministry of Lands permanent secretary David Gabindadde-Musoke who accused Magala of coming up with the compensation award single handedly and writing a recommendation to the ministry of Energy without notifying his superiors.
2018,land_row_dispute,500000000000.0,https://observer.ug/news/gov-t-valuer-pinned-over-shs-132m-rock-compensation-claim/,Gov’t valuer pinned over Shs 500bn rock compensation claims,"On Thursday afternoon, the Commission tasked Magala to explain how he came up with the figure of Shs 132 billion award."
2018,land_row_dispute,132000000000.0,https://observer.ug/news/gov-t-valuer-pinned-over-shs-132m-rock-compensation-claim/,Gov’t valuer pinned over Shs 500bn rock compensation claims,"On Thursday afternoon, the Commission tasked Magala to explain how he came up with the figure of Shs 132 billion award."
2018,land_row_dispute,500000000000.0,https://observer.ug/news/gov-t-valuer-pinned-over-shs-132m-rock-compensation-claim/,Gov’t valuer pinned over Shs 500bn rock compensation claims,"Magala explained that after receiving a complaint from Kazibwe and Magumba demanding compensation for the rock underneath the land they had sold to government, he wrote to the geological department in the ministry of Lands to carry out a survey and assessment of the rock."
2018,land_row_dispute,500000000000.0,https://observer.ug/news/gov-t-valuer-pinned-over-shs-132m-rock-compensation-claim/,Gov’t valuer pinned over Shs 500bn rock compensation claims,"According to Magala, he acted on the directive of the chief government valuer, Gilbert Kermundo."
